,THING_ID,RA,DEC,Z_VI,BAL_FLAG_VI
120880,368790275,163.28004286242842,29.9471641802785,2.5999364852905273,0
120886,351217900,163.28142368047992,27.573794607957115,2.1215145587921143,0
120889,411823940,163.2824991994433,36.417970980350916,2.355,0
120896,342182415,163.28754436733897,26.57597309327695,3.005399703979492,0
120904,429937023,163.29126244065625,39.4097024427328,2.134,0
120906,375126156,163.29144581357076,30.773297099771217,1.4922165870666504,0
120907,287811037,163.2915716246645,20.051855171456726,2.729022264480591,0
120908,363150916,163.2937269532116,29.158655918628735,1.89774489402771,0
120910,387374959,163.29395180451064,32.5435700861923,0.7078574895858765,0
120915,368790271,163.29807202081378,29.802298866283323,3.7952880859375,0
120918,363358594,163.299816496309,29.27648798989726,0.6729257106781006,0
120919,336892004,163.29996443824473,26.0244014414069,3.845,0
120922,316418172,163.30178325208107,23.464188038319506,3.646388053894043,0
120923,307602282,163.30184427445192,22.49409085169994,1.845,0
120930,331470633,163.30780717355714,25.226770568397303,2.421422243118286,0
120932,294900922,163.30829250013005,20.911955035095467,2.43,0
120933,356586232,163.31016157924347,28.372748147646625,1.8265066146850586,0
120935,400194959,163.3123587598414,34.56435649204905,2.105260133743286,0
120938,344003012,163.31570786994416,26.817597548340732,2.312,0
120940,347876143,163.317284690292,27.21251989886596,3.143,0
120943,425545919,163.3198864880373,38.6571550829046,0.7177674770355225,0
120945,392873334,163.32234535333993,33.42711566015255,1.5014441013336182,0
120948,287811078,163.32317098083,20.052412404410404,3.017563819885254,0
120952,314668493,163.32378246351857,23.41005131677794,1.353,0
120954,316417849,163.32519694844456,23.50664724935103,2.8982791900634766,0
120969,301947963,163.33128393950642,21.810678951366405,1.1365026235580444,0
120970,409356521,163.3320758885791,36.03752231456947,0.8728922605514526,0
120973,351217551,163.33337040588282,27.637163078857245,0.6403688788414001,0
120977,391620620,163.33492529914946,33.10833949029364,2.97021746635437,0
120990,359880353,163.3430096531385,28.81827183634552,1.539,0
120992,298496292,163.34378510746,21.320411270404165,2.8383853435516357,0
120998,424424537,163.3456413163566,38.48756572426226,1.075809359550476,0
121000,320184419,163.34587560688965,23.994727413893774,0.6692368984222412,0
121002,428696188,163.34726214128605,39.15241774818999,2.462,0
121008,353067498,163.3488670871522,27.83261049458408,2.312,0
121010,301948018,163.35004544375437,21.720404749978286,2.92148756980896,0
121012,316417782,163.35020920883042,23.456351055020814,2.6033928394317627,0
121017,346182237,163.35348503123993,27.134404593188247,2.3261168003082275,0
121025,305882374,163.35741703115787,22.19735769065919,2.188,0
121026,333387883,163.3574443588671,25.408383917049157,2.424,0
121037,421731463,163.36636485405313,37.96786187376798,0.448,0
121038,397028126,163.36650933116687,33.92257597908247,2.509068489074707,0
121039,340611912,163.36755254973284,26.36944296956165,2.01643443107605,0
121042,346182527,163.36808841594873,27.02939241409865,2.529244899749756,0
121046,383093374,163.37024918341905,31.980261161371896,1.7022895812988281,0
121049,417641305,163.37156356439795,37.32622389609553,3.0663630962371826,0
121050,307601791,163.37248540845985,22.45149945299358,1.5538172721862793,0
121053,346182516,163.37419806989814,26.955992343912683,2.186,0
121062,379794081,163.377513152296,31.445101489407136,1.12100088596344,0
121063,296697985,163.377879304417,21.139548345084314,1.0642825365066528,0
121067,289631905,163.37941517320007,20.286157528252605,2.426,0
121068,356586220,163.37960405673437,28.26845929039954,3.0676469802856445,0
121069,303765945,163.37992839665458,22.046077354450983,1.0438991785049438,0
121070,309511676,163.3814825100179,22.775537610354608,0.843194842338562,0
121072,400194905,163.38216589828374,34.4908669979805,2.5118043422698975,0
121074,365055147,163.38241447961693,29.37975503286594,0.7818282842636108,0
121080,367120988,163.3852969524646,29.627124439947725,2.08,0
121086,344207358,163.39079643020207,26.87589892141669,2.173,0
121088,412016091,163.39120090054587,36.48602598593866,2.285,0
121089,336892306,163.3912854477045,25.904583738009297,2.4242606163024902,0
121090,375125758,163.39355115311798,30.707914735739514,2.594705581665039,0
121095,404235040,163.39439316039272,35.11578493888811,2.985083818435669,0
121098,336892032,163.39629398586084,25.841722366957217,3.305,0
121099,288016541,163.3976917822568,20.00409218821435,2.383,0
121103,430155254,163.4002590432569,39.384881107564325,2.36,0
121108,406872417,163.4011540909068,35.54770485875502,3.301931858062744,0
121111,342405629,163.40271233171543,26.674337669741796,2.3,0
121116,314668719,163.40877295807147,23.285538095917158,2.512,0
121120,416537425,163.40961340859275,37.24834495646956,0.6803584098815918,0
121121,400376714,163.40974918540235,34.5468363484628,2.3600456714630127,0
121122,398982021,163.410152491568,34.37716732070218,1.3530186414718628,0
121123,427124356,163.4102303821211,38.89044976730743,2.644489288330078,0
121127,395706208,163.41489915499403,33.74448790566812,2.69,0
121128,316597386,163.41499435514504,23.579534287547848,2.008758068084717,0
121129,386061192,163.41575249116298,32.35967456533641,1.251989483833313,0
121130,391620525,163.41611867064302,33.13647445256656,1.2895612716674805,0
121133,325697291,163.4168401313103,24.535052233476396,0.978,0
121135,314668548,163.41784473889481,23.303910540449678,1.832664966583252,0
121136,353270351,163.41808622971178,28.014961722829767,0.9315842390060425,0
121137,361767492,163.4194507706555,29.054298616227644,2.2420618534088135,0
121138,320184127,163.41964948519103,23.91906747901599,2.409553050994873,0
121143,365610885,163.42247246700788,29.561237665541537,0.6229189038276672,0
121149,394448403,163.42669586424176,33.58635970927789,2.3476345539093018,0
121151,320184094,163.42960006522574,23.973727795898448,2.427,0
121153,397027965,163.4304297288886,33.97496904628553,3.145,0
121154,293250588,163.43182387340687,20.764727516409373,2.6219639778137207,0
121158,370502458,163.43239474605141,30.075815677286,2.836,0
121162,432853598,163.43406731400023,39.90063657172651,3.225944995880127,0
121164,390246164,163.4343780349348,32.988295583917356,2.883,0
121167,296864528,163.43516524524762,21.246346123027784,0.9185865521430969,0
121170,309511716,163.4361741610467,22.654505690310433,0.8552139401435852,0
121175,386061125,163.43921798015748,32.35473617680825,2.4372341632843018,0
121180,365610899,163.4426681736266,29.53198797739615,2.2845773696899414,0
121181,406872425,163.44338041969843,35.543823060695075,2.2773256301879883,0
121182,314857022,163.44415377968633,23.253883783995512,1.3146754503250122,0
121185,397260902,163.4455874959798,33.99194469039406,2.314,0
121189,335240354,163.4490920442494,25.785022396732007,2.1619272232055664,0
121190,286340872,163.44927884360203,20.007401544357577,2.50728440284729,0
121203,376890008,163.45207893287318,31.039388707258826,0.9601441621780396,0
121207,381332084,163.4563763557718,31.663792561666718,2.414952516555786,0
121208,335240358,163.45675816618473,25.818352568525096,2.331157922744751,0
121215,409530194,163.46291792731188,36.0118759223537,2.207,0
121216,370705595,163.46389381449058,30.15935906223985,1.082931399345398,0
121218,298496794,163.46411027699025,21.345002704216853,1.5955578088760376,0
121223,370502374,163.46912527468476,30.095401001055404,1.863834023475647,0
121224,300300116,163.47078414716123,21.59380030256582,1.808,0
121229,306079024,163.4730166288656,22.30376491973848,4.0576887130737305,0
121231,365055165,163.4740361388919,29.381957893749522,1.135356068611145,0
121232,356798338,163.475101030897,28.417320397485696,1.4287352561950684,0
121249,395911839,163.48533236388957,33.913644864880894,2.288,0
121254,393092036,163.48813353424157,33.40434559704924,0.6899316310882568,0
121256,325697128,163.4884354514532,24.680822741253902,0.3118298053741455,0
121257,325697132,163.4886829802594,24.70248658975324,1.649364709854126,0
121262,340612569,163.49176318422695,26.284196999216185,1.48,0
121265,354958640,163.49341159994475,28.228702559445146,1.1515822410583496,0
121266,367364017,163.49342468974908,29.688802008928146,2.9015722274780273,0
121280,386278286,163.49886112516185,32.37563200874157,0.7380280494689941,0
121284,302131930,163.50075004647803,21.805730436119,0.5842722654342651,0
121289,328220881,163.50145833120433,24.98148653235491,2.335,0
121290,353269734,163.50146265507044,28.021052453142786,2.638805866241455,0
121297,363592641,163.50629136998788,29.177636535181062,2.086,0
121300,365241046,163.50905423998694,29.484071096960026,4.812,0
121303,395912240,163.50961628001156,33.818586701518896,2.496,0
121305,423254770,163.51060885799768,38.20566395056514,1.04291832447052,0
121308,331734823,163.51118262291993,25.318050976311774,2.231015682220459,0
121310,394448172,163.51185287809113,33.56378162468254,2.235787868499756,0
121326,344207629,163.51950120780504,26.731909636264216,2.086,0
121328,296864239,163.51955067406823,21.12225320145532,1.8367480039596558,0
121333,348086492,163.52257593759538,27.256490388900307,3.351,0
121338,370705801,163.52710582914767,30.124337916027134,1.6545718908309937,0
121339,387595892,163.52723549294626,32.54064731662627,2.269,0
121347,316597705,163.53450972383752,23.63934870607702,2.422081708908081,0
121348,375316889,163.53464188044256,30.701611517864976,1.1243176460266113,0
121354,400376245,163.53755779650277,34.552677092246846,1.0211488008499146,0
121361,344207705,163.54274396084682,26.81722721830251,3.475,0
121364,384883670,163.54327016909798,32.125832160680474,1.3697208166122437,0
121368,425766607,163.5483595768236,38.653253696696105,0.7625632286071777,0
121369,410897512,163.54924523383332,36.37178944879572,2.275,0
121370,358468299,163.54989852066421,28.597116011202708,1.698,0
121378,358468300,163.5558197971058,28.57500209333231,2.358,0
121382,410897274,163.5593252755616,36.20224026837746,2.3553121089935303,0
121383,348086035,163.5604651377479,27.273597906048778,0.8107398152351379,0
121393,376890342,163.56611203226043,31.023049761682536,0.83651202917099,0
121398,289973381,163.56973586143147,20.44662281756292,2.5758769512176514,0
121401,370706041,163.57322558278014,30.114094212832384,2.6156880855560303,0
121403,300455699,163.57363813326032,21.56884136134463,1.8835999965667725,0
121410,387595897,163.57811326738417,32.54126060290838,2.412125825881958,0
121414,351639588,163.58073619732664,27.688271437018944,0.8564922213554382,0
121416,407073818,163.5830992341265,35.569857265006476,2.824692964553833,0
121422,331958315,163.58549033833737,25.32493098677636,3.212719440460205,0
121425,315054314,163.58878634697987,23.35529862987393,1.6082611083984375,0
121428,339192390,163.58985096298943,26.25583475350765,2.6320037841796875,0
121433,403309042,163.5924040641722,35.10469547172266,0.7887982130050659,0
121435,307982774,163.59257949894058,22.49051118616928,1.81,0
121438,420786323,163.5944966244144,37.987181687631,3.25434947013855,0
121439,300455636,163.59498619555424,21.568267576698137,1.4750359058380127,0
121442,316796639,163.596074059576,23.56556536281838,0.8489213585853577,0
121446,313144451,163.5980153099179,23.140853151045377,1.5703778266906738,0
121451,408422169,163.59985059282457,35.96664065892378,0.918,0
121452,315054315,163.6001682728682,23.289244326876208,2.333705186843872,0
121454,315054836,163.60046496710572,23.347724498940067,0.715563952922821,0
121455,412214165,163.6007711075606,36.50752099056471,2.485,0
121457,365241064,163.6015864941566,29.361160210582344,2.499117374420166,0
121459,295232973,163.60236227886224,21.019943740221574,3.5693588256835938,0
121462,356798689,163.6054170790634,28.4023460032765,2.185347557067871,0
121468,313145163,163.6082525100349,23.254941412398324,2.205,0
121469,302284965,163.60866360177062,21.744382081528553,2.245,0
121472,342613152,163.60985270763297,26.608986905259947,2.264,0
121476,313144508,163.6108160673575,23.084355952359875,1.584311604499817,0
121482,432905134,163.6127765568021,39.82285909878356,2.055,0
121483,346601457,163.61290258855337,27.047377457571056,1.0993969440460205,0
121485,302284975,163.61372705767616,21.8569693899664,2.1983916759490967,0
121486,346161830,163.61525680405288,26.931616842517993,3.432,0
121494,353491103,163.6201603922218,28.02868311912168,1.4066375494003296,0
121498,298679371,163.62366340016428,21.3417758575351,2.505549192428589,0
121505,391822302,163.62739891352805,33.148052703213594,1.985094666481018,0
121506,289973001,163.6279597373511,20.380788805107056,2.37,0
121513,399192948,163.63238198904511,34.285705101623044,2.7895171642303467,0
121515,427338951,163.63288460169997,38.922677906103544,1.3678454160690308,0
121521,430413283,163.63508700881079,39.470102876398464,2.634352445602417,0
121526,425960152,163.63730590075585,38.81433965556691,3.2312867641448975,0
121532,407073880,163.6385598241808,35.56553739643674,2.716268539428711,0
121539,377098393,163.64179389154572,31.086303181031376,1.8268650770187378,0
121547,390689225,163.64572675947855,33.087421245546565,1.3441110849380493,0
121552,353491244,163.6474008586664,28.053107563558576,1.5034493207931519,0
121554,356798653,163.64922807023038,28.369731441989067,2.2971086502075195,0
121555,289973099,163.65358644199574,20.357691729140914,3.4763343334198,0
121556,372329182,163.6539880865734,30.40297094460868,2.132113218307495,0
121563,318541452,163.65921029265567,23.888548457529886,2.085,0
121564,363823357,163.65978336410245,29.277849463750112,2.315300464630127,0
121565,309713928,163.66006179781283,22.74286190526527,1.4572285413742065,0
121567,427338968,163.6610427102129,38.921798409876374,2.241736650466919,0
121569,351639295,163.66122503717625,27.69114046948856,0.845,0
121571,427339251,163.66383302703997,39.07498292380841,2.675502300262451,0
121572,412214102,163.66405212746272,36.47716519943025,1.0938307046890259,0
121574,387776795,163.66475514977213,32.48422991827338,2.6654253005981445,0
121575,344385635,163.66696662197756,26.925756771932573,3.185091257095337,0
121576,316796334,163.66697653363798,23.5782595286997,2.717503309249878,0
121581,408422066,163.668626733745,35.9857816196759,2.3452446460723877,0
121587,337345916,163.6702266360242,25.88752915632896,2.686,0
121599,415579572,163.6757548374985,37.042200164827136,2.552584171295166,0
121601,328416274,163.67605211278476,24.905138007489686,2.493176221847534,0
121603,324141711,163.67653182415978,24.497157415399407,2.267251491546631,0
121605,360320488,163.67846439344902,28.879785238503835,1.901,0
121608,291789863,163.67954072805196,20.623851111931955,2.714773416519165,0
121620,358681109,163.68523584824086,28.550865955848,2.375108480453491,0
121624,370930707,163.68674137299558,30.260529550003696,2.8385722637176514,0
121631,363823589,163.6949033711595,29.285042230354126,2.256,0
121632,318749060,163.69539288388964,23.871931705472118,2.3043925762176514,0
121633,415579641,163.6960079699537,36.99348042431966,4.292,0
121635,291789932,163.69658383233605,20.474769919089958,3.1139841079711914,0
121636,355178464,163.69678690754466,28.124587191778573,1.122,0
121640,369264092,163.69786410094994,30.034078520135065,1.5701206922531128,0
121642,363824008,163.69856335333253,29.135623533220166,2.34,0
121643,429159275,163.69906504356413,39.400843075939804,1.5916203260421753,0
121644,324141716,163.69952918319132,24.432639031408723,0.7724171280860901,0
121646,385099328,163.70072683102967,32.17418795973699,1.9375509023666382,0
121658,339192103,163.7095177178531,26.16442589707704,0.7659423351287842,0
121661,302285235,163.7127456056408,21.883351540835065,0.6072204113006592,0
121662,378654393,163.71329303954366,31.209674867785754,0.8198439478874207,0
121663,404633680,163.71377668960858,35.16431469675689,2.232,0
121668,372524514,163.71516232979775,30.438336107474022,2.165,0
121674,363823476,163.7182895181797,29.203188615707507,0.9763256907463074,0
121675,316796884,163.71925900044937,23.5068933224538,2.090303421020508,0
121676,307982289,163.71930683822865,22.517962833115302,3.0550456047058105,0
121677,316796957,163.72163835214764,23.55610782416422,2.654005527496338,0
121679,428635620,163.72391078335528,39.1824144142608,2.122283697128296,0
121689,344581917,163.73196487943306,26.871242679470488,2.266,0
121691,411112629,163.73239249484686,36.35024542373782,2.399,0
121694,385099523,163.73354988910972,32.26440765580226,2.602943181991577,0
121698,365443148,163.73687415775282,29.398780494563514,2.265,0
121703,404634039,163.7396958110175,35.2394075791399,4.068596839904785,0
121712,358680654,163.7485975996977,28.643434895468314,2.645,0
121721,346837324,163.75256202607088,27.136589696072303,2.29,0
121722,322312970,163.75410995065477,24.199973084851628,2.339071273803711,0
121725,332161394,163.7580883744165,25.290525968751503,2.110480785369873,0
121729,357026927,163.7600329958071,28.309910267924952,3.7309763431549072,0
121731,423481381,163.7606046488371,38.31993144675418,2.7242703437805176,0
121734,423481646,163.76170412940888,38.443522045790615,3.118,0
121735,326105227,163.76192376763504,24.585030867632817,2.3788650035858154,0
121738,390689269,163.76239297713443,32.97030246659314,1.2434545755386353,0
121743,396112303,163.764852312899,33.853172208049386,0.8140032291412354,0
121745,380194870,163.76621586768846,31.364898972675235,1.4919177293777466,0
121750,358680661,163.76943891924338,28.66714836384501,2.6142680644989014,0
121752,412416012,163.7705120899227,36.57015280970014,2.127,0
121754,350162444,163.771906003939,27.64633017403154,1.3415738344192505,0
121755,306463017,163.77202601966457,22.372032917951437,2.4785823822021484,0
121757,333849115,163.77213287715074,25.645259429092157,2.079017162322998,0
121763,374148733,163.7774805411692,30.574346989496657,0.7675449252128601,0
121766,416948492,163.77887639206423,37.18034980040463,3.23210072517395,0
121769,311620299,163.7818650017141,23.020766537337085,1.0622648000717163,0
121770,298831250,163.78218615230932,21.434285993167684,1.0347732305526733,0
121774,350162181,163.78420343214947,27.48770694072122,1.2731177806854248,0
121778,362205663,163.78645316601325,29.130584571317534,3.81,0
121788,350161798,163.79412615606333,27.514236036966327,0.599388062953949,0
121789,302450600,163.79426573684944,21.949071820833428,2.223,0
121790,377291081,163.79479356429397,31.026241977012507,1.0810773372650146,0
121791,350162007,163.79481742676927,27.615427278999032,2.9597811698913574,0
121799,322522889,163.7975053054878,24.300719024083456,0.956268846988678,0
121801,315244803,163.79765700519516,23.35654588665971,2.148,0
121802,326104816,163.79772185817444,24.633990019903546,3.752748489379883,0
121806,308145118,163.79894316440016,22.547543998281636,2.562,0
121809,313341739,163.79969633386224,23.075763330795557,1.4104697704315186,0
121814,293741738,163.80181306657735,20.85089953751718,2.4053423404693604,0
121815,316995014,163.80226310114745,23.600344201066534,3.3986542224884033,0
121820,402152866,163.8049071077482,34.885859936690174,2.653160572052002,0
121822,346837132,163.80709317140258,27.226851838871646,2.2791860103607178,0
121828,297205900,163.8096265869392,21.289799182371297,0.8780996203422546,0
121831,316995017,163.81115883899275,23.612621770738034,1.603976845741272,0
121835,420984385,163.81367656011975,37.99545128575684,2.8974177837371826,0
121837,344581935,163.81560923285403,26.889770128622157,1.3398773670196533,0
121840,372524315,163.81720220149197,30.396960140677113,2.1853339672088623,0
121847,371128314,163.82064926335318,30.256672477815368,2.434382677078247,0
121848,357225243,163.82100922196466,28.405196393912266,3.0214240550994873,0
121853,313524876,163.82326773966372,23.26359520881792,2.423,0
121856,411297604,163.82521470356494,36.311530054697684,2.236,0
121857,381721148,163.82538347313945,31.66826125166959,1.3497484922409058,0
121862,326105146,163.82741851264666,24.63266944080672,2.253,0
121863,343002811,163.82840016787492,26.65483104447095,1.1324689388275146,0
121864,311786459,163.82868389699723,22.900728306946984,1.851,0
121869,330303304,163.8302559758276,25.185193651141063,2.3194117546081543,0
121871,380195137,163.83082922801174,31.426075079483414,2.371100664138794,0
121873,357225144,163.83157433825951,28.438205776934407,0.7939321398735046,0
121878,357225606,163.8343678575373,28.510925772734684,3.259765148162842,0
121881,353695624,163.8363283946979,28.005957100414292,2.292140483856201,0
121883,374148738,163.83774881944836,30.570951741465457,2.2097702026367188,0
121885,334048865,163.83880686084115,25.639894697538544,2.567342519760132,0
121887,332161372,163.83931524982512,25.346204687205166,0.7325586080551147,0
121890,346357596,163.84127883421738,26.977542105166787,2.2894036769866943,0
121898,316995024,163.8466704776073,23.645467760120525,0.7719436287879944,0
121906,364051741,163.8492363108479,29.298944542731345,2.3018252849578857,0
121907,400788321,163.8495813477477,34.639900669788254,2.4155261516571045,0
121910,315244498,163.8498913197102,23.385654946826058,2.194685697555542,0
121913,306462730,163.85041097891536,22.356443906832475,1.583,0
121915,386486111,163.8512241001319,32.32984501246784,0.6625420451164246,0
121917,393513179,163.85166834333384,33.435958432383096,1.0296504497528076,0
121919,306462788,163.85211680602532,22.273917474078473,2.540588855743408,0
121921,416948184,163.853159412219,37.232945970416324,3.0688724517822266,0
121930,288512087,163.85614069442266,20.156438705591395,3.5407893657684326,0
121934,320765788,163.8582734932658,24.001625607649206,2.192,0
121936,353695630,163.85856192594247,28.009252931376107,3.084516763687134,0
121940,377291246,163.86021773636253,31.03554290894019,2.743652820587158,0
121941,392241397,163.8616462438587,33.26471573238447,1.0722111463546753,0
121948,365713572,163.86533355605164,29.431708578914048,1.857263445854187,0
121950,308145153,163.86550354719247,22.577151100776618,3.02,0
121958,388001854,163.86914558569222,32.52993159504143,1.3459080457687378,0
121962,360523283,163.87119818345298,28.826275420423666,3.723,0
121965,414465967,163.87207549045343,36.95948205326483,2.4240477085113525,0
121973,344581774,163.87770962549982,26.93317916957412,2.3690216541290283,0
121974,355396577,163.87915571769213,28.16328838014008,0.7934856414794922,0
121976,377291072,163.88266983788407,31.060927687734377,2.2992475032806396,0
121977,383244612,163.88272388078494,31.79811598865033,1.54024076461792,0
121979,430836269,163.88747777276967,39.47501328092372,2.71520733833313,0
121981,406162382,163.88864570537862,35.53768954310244,2.701,0
121998,330513757,163.89499007338543,25.080808330355065,1.6909589767456055,0
122011,390884479,163.90454769729305,33.05476512008155,2.395,0
122012,355396890,163.90472069818125,28.231568860522803,2.0651564598083496,0
122013,348517402,163.90514329584886,27.37875851719809,0.5020878911018372,0
122015,374343508,163.90548773618153,30.61327798018063,2.621164321899414,0
122016,378842092,163.9073563266931,31.267767590402386,2.1617231369018555,0
122020,388001298,163.90826879185266,32.62523707808594,0.39105355739593506,0
122024,381915383,163.91013962100712,31.696030927941614,3.6252145767211914,0
122025,377290902,163.91020623130012,31.046026849933746,1.2995741367340088,0
122026,383775165,163.91048368078913,31.944704413418126,2.2478904724121094,0
122028,318968195,163.911192159564,23.749440477863917,2.637,0
122033,313524888,163.913141972993,23.217995643711067,2.33,0
122037,372748294,163.91559450650476,30.461154326390616,0.911165714263916,0
122039,429440377,163.915711508043,39.38296890133584,2.7171618938446045,0
122041,353938354,163.91744758609434,27.983148465587686,0.7906869649887085,0
122048,427538982,163.9214439481014,39.03217374675091,2.369,0
122052,297349174,163.92287324039106,21.294570563641322,2.9623184204101562,0
122053,360771136,163.92300275137433,28.88386777332384,2.111403465270996,0
122054,433308989,163.9231788006386,39.94204617092486,2.962,0
122062,368000139,163.92971040874042,29.72824307731101,0.8719702959060669,0
122063,389583067,163.93060424549435,32.78163760746123,2.3970558643341064,0
122064,290314613,163.9315591256247,20.371348243771227,0.6621818542480469,0
122067,310108869,163.93280353132184,22.696833241013543,0.5611435770988464,0
122068,419662958,163.93368509036034,37.79229253548201,2.009,0
122073,286830976,163.9358619331581,20.05009520555778,2.828543186187744,0
122074,332357421,163.93688166385158,25.426556426328894,2.3937196731567383,0
122075,380385122,163.93735865356348,31.501271616877027,3.1892929077148438,0
122078,374343492,163.9401825464151,30.585852186016925,1.4929529428482056,0
122084,385315495,163.94203906225613,32.16688221746624,1.5553990602493286,0
122088,430836451,163.94523233510793,39.525794151220786,3.284944534301758,0
122093,310109036,163.94748145714675,22.77095315782618,2.068127393722534,0
122095,368000121,163.94789716170925,29.695601037871768,2.256,0
122097,399580866,163.9492080661023,34.498051774236046,2.37,0
122102,408833957,163.95118472323782,35.94104397481785,2.226,0
122104,317194605,163.95331367682314,23.725319690393775,2.4140326976776123,0
122105,374343580,163.9533707059303,30.562617620676182,3.029003620147705,0
122106,371127937,163.95371815775593,30.287082885068568,2.1723854541778564,0
122107,357225000,163.9540578702026,28.456913594221874,2.648,0
122108,293917442,163.95408559304383,20.843844102785418,2.3588788509368896,0
122110,389583069,163.95450213027897,32.75337991960941,1.2207622528076172,0
122113,295563070,163.9559432805853,20.955254353014862,2.282313346862793,0
122116,371127936,163.95661929785228,30.2593170624516,2.93354868888855,0
122117,326362417,163.95675196094078,24.59367165372885,3.122,0
122118,400996850,163.95763242444812,34.669499613112116,2.228,0
122122,366297284,163.9592134344833,29.61332701093678,1.2758715152740479,0
122129,400996479,163.96130490691692,34.558405244727645,0.962,0
122133,304428980,163.96538601932787,22.1530082392588,2.515,0
122134,399580935,163.96587098890723,34.508802342186186,3.7002620697021484,0
122136,380385003,163.9659416085221,31.46426823177412,2.122,0
122137,390884018,163.96699698967433,33.142485783671845,1.5141682624816895,0
122140,300787945,163.96746392524182,21.59708289463109,2.917,0
122141,334048751,163.9679519170723,25.520831889772673,2.4238393306732178,0
122146,423676236,163.9698295428169,38.428249047227844,2.165,0
122151,383970583,163.97626826440785,32.006604050850775,0.9735155701637268,0
122153,306654369,163.9780719483647,22.415441012598823,2.203,0
122157,334245758,163.97997539254385,25.574352241140392,2.4171969890594482,0
122161,311999700,163.98148247062323,23.025310589202036,0.825,0
122163,318968474,163.98231169673062,23.893544560842347,1.528329849243164,0
122164,385315525,163.98253735316348,32.16224382047811,2.205756425857544,0
122176,288682638,163.98887494410675,20.139645137135773,2.334538459777832,0
122181,414466239,163.99244292452397,36.86409950549163,2.568230390548706,0
122182,295562905,163.99250923085003,21.040018619787272,2.547,0
122184,404829120,163.99364839299147,35.21918044856234,2.585,0
122191,355610780,163.99775603128637,28.20657175432413,2.5159223079681396,0
122197,412638043,164.00175948683773,36.58330252676835,3.29085111618042,0
122202,344792281,164.00756902946384,26.93804446030859,3.184,0
122211,406162161,164.01174551221123,35.53925961431486,0.7405135035514832,0
122215,389583100,164.01442638598633,32.931110463976545,0.8516407608985901,0
122222,311999816,164.01754535497764,22.98626848221266,0.9632174372673035,0
122228,392449429,164.01989274972755,33.31247836466497,2.4089229106903076,0
122229,411513426,164.0200385032785,36.34992889138944,2.2268898487091064,0
122233,334246013,164.02360280380287,25.58289795303661,0.833,0
122239,380384971,164.02964227609934,31.45502202787201,0.7357997894287109,0
122240,381914974,164.0298506460697,31.610650535937236,0.8996606469154358,0
122241,315423481,164.0301479006286,23.414304950677305,2.319824695587158,0
122243,399580799,164.03077620830993,34.51823123447353,3.041635751724243,0
122249,429077274,164.03181206151294,39.174088591786024,2.439,0
122250,421208873,164.03293482108904,37.94500644809014,0.837,0
122253,429667949,164.03571906152843,39.40212765568963,2.371,0
122255,399581443,164.03740388757922,34.42848068544414,2.224,0
122261,412638069,164.0403054954137,36.491657233432534,3.400026321411133,0
122264,410181591,164.0411466189172,36.26974476963903,0.776,0
122269,410181659,164.04318006553186,36.1171396889623,2.8409056663513184,0
122272,341394558,164.04402971070854,26.51928684683431,2.614284038543701,0
122273,313720976,164.04405488921458,23.147031913200863,2.247,0
122274,324608682,164.04414126777812,24.539838507626616,1.1396985054016113,0
122275,410182194,164.04563085917476,36.0577654808158,0.8290520906448364,0
122278,348728669,164.04610122445115,27.31927006347965,1.574,0
122288,429077797,164.05269768179767,39.177566839091405,2.7023568153381348,0
122296,392449268,164.05852595303622,33.21191507220602,0.8461403846740723,0
122300,315621288,164.06260908513354,23.494660161307227,1.023,0
122306,395260416,164.06522984390887,33.752854088349146,2.535,0
122308,295736195,164.06687354898412,21.11910004847556,1.222,0
122309,315621272,164.06707779636207,23.506024358320715,2.5213332176208496,0
122313,364259804,164.07031634668186,29.22759129551511,1.664435625076294,0
122320,371331171,164.07406880120203,30.32144165012429,0.917060136795044,0
122330,306256690,164.0776375353471,22.22092353066441,1.5526437759399414,0
122337,374524201,164.0821065310107,30.680980285475993,3.5330755710601807,0
122341,377496453,164.08343963985288,30.989975389069695,2.442966938018799,0
122348,341394632,164.08652829476858,26.433592990002563,3.5111818313598633,0
122353,408833701,164.08818675578908,35.95435992107233,1.051,0
122356,381914984,164.0893794677704,31.63948380212218,0.16063086688518524,0
122358,402355714,164.0895086868873,34.826321523783484,2.4039955139160156,0
122361,429077672,164.092652233268,39.24354065932924,0.9698470234870911,0
122362,379051747,164.09366699962533,31.366223962699987,2.916,0
122365,369904566,164.09477892698038,30.097054523275318,2.3079214096069336,0
122369,426393926,164.0955998150912,38.74452875566225,3.3848509788513184,0
122371,348978466,164.0965766750851,27.431868622583526,2.4105043411254883,0
122374,354174197,164.09832782352808,27.93553488089832,2.6054277420043945,0
122377,377496510,164.09892327015712,31.108008089973183,3.3761675357818604,0
122384,311999193,164.10124629173362,22.993786953158825,1.6216809749603271,0
122386,295736206,164.10153147229556,21.11098078497475,2.401113271713257,0
122390,300955263,164.10479680694652,21.586182610511553,2.064,0
122395,392449396,164.11034914777647,33.30264303982532,2.374,0
122400,304595311,164.11385403946073,22.20841242951831,1.90897536277771,0
122403,317401465,164.11581860335735,23.56505074658281,2.313,0
122404,332567065,164.11586818838413,25.3442006358643,0.9172157049179077,0
122405,337942552,164.11627989332965,25.992867699406357,0.7875990867614746,0
